yrsurv,WEIGHT_L,WEIGHT_A,GEMHHINC,knowent,opport,suskill,fearfail,equalinc,nbgoodc,nbstatus,nbmedia,futsup,discent,exbuscon,exreason,busang,bafund,barel,gender,age9c,hhsize,ushhinc,usreduc,ESTBBUSO,TEAJOBGR,EB_JOBGR,EB_OWNER,TEAOWNER,IPACTLD_ALL,Region,race,TEA,TEANEC,TEAOPP,TEAJOBNOW,EB_JOBNOW,TEACOMPET,EB_COMPET,TEANEWPR,EB_NEWPR,TEANEWTEC,EB_NEWTEC,TEAEXPORT,EB_EXPORT
2013,.8850615597,.9773309393,33,0,0,1,1,,,,,1,1,2,7,0,,,2,5,3,2,6,0,,,,,0,9,4,0,0,0,,,,,,,,,,
2013,.5372447805,.5932535882,33,0,0,0,0,,,,,0,0,,,0,,,2,5,3,1,4,0,,,,,0,2,4,0,0,0,,,,,,,,,,
2013,.9676459652,1.068524929,-2,1,1,1,0,,,,,0,0,,,0,,,1,4,4,-2,5,0,,,,,0,6,-2,0,0,0,,,,,,,,,,
2013,.3877780156,.4282046239,68100,0,0,1,0,,,,,0,0,,,0,,,1,6,1,8,6,1,,0,1,,0,2,1,0,0,0,,0,,2,,1,,3,,7
2013,1.493770893,1.649499399,68100,0,-1,-1,0,,,,,0,0,,,0,,,2,3,3,6,6,0,,,,,0,3,1,0,0,0,,,,,,,,,,
2013,.8263580073,.9125074281,68100,1,1,1,0,,,,,1,1,2,2,1,-1,5,1,5,3,9,5,1,,0,3,,0,9,1,0,0,0,,0,,2,,3,,3,,6
2013,,1.044826023,68100,1,1,0,0,,,,,0,0,,,0,,,1,7,2,6,4,1,,0,2,,0,5,1,0,0,0,,0,,1,,3,,-1,,7
2013,.6425033305,.7094855455,33,0,0,1,0,,,,,0,0,,,0,,,2,6,2,2,4,0,,,,,0,9,4,0,0,0,,,,,,,,,,
2013,.4931898972,.5446058981,33,0,1,1,1,,,,,0,0,,,0,,,1,4,1,1,2,0,,,,,0,5,1,0,0,0,,,,,,,,,,
2013,,.2482602373,-2,0,0,0,0,,,,,0,0,,,0,,,1,7,2,-1,4,0,,,,,0,2,-2,0,0,0,,,,,,,,,,
2013,,.6657362607,3467,0,0,0,0,,,,,0,0,,,0,,,2,7,2,5,4,0,,,,,0,8,1,0,0,0,,,,,,,,,,
2013,,.9867247663,68100,0,1,0,-1,,,,,0,0,,,0,,,2,7,2,6,4,0,,,,,0,5,1,0,0,0,,,,,,,,,,
2013,,.6713493898,-2,1,-1,1,1,,,,,0,0,,,0,,,1,7,2,-2,5,1,,0,1,,0,9,1,0,0,0,,0,,2,,2,,3,,6
2013,.1645201256,.181671667,33,0,1,1,0,,,,,1,0,,,0,,,1,6,1,1,4,0,,,,,0,5,1,0,0,0,,,,,,,,,,
2013,,.2482602373,68100,1,1,0,0,,,,,0,0,,,0,,,1,7,2,8,6,1,,0,1,,0,2,1,0,0,0,,0,,2,,-1,,3,,1
2013,1.54048451,1.701083,68100,0,1,1,0,,,,,1,0,,,1,10000,1,2,6,3,9,5,0,7,,,3,0,3,2,1,0,1,,,1,,3,,3,,6,
2013,.4707980577,.519879666,-2,0,-1,0,-1,,,,,0,0,,,0,,,1,6,2,-2,3,1,,0,1,,0,10,1,0,0,0,,0,,3,,3,,3,,6
2013,.5372447805,.5932535882,68100,0,-1,1,0,,,,,0,0,,,0,,,2,5,5,9,6,0,,,,,0,2,4,0,0,0,,,,,,,,,,
2013,,.6713493898,68100,0,1,1,0,,,,,0,0,,,0,,,1,7,2,7,5,1,,0,1,,0,9,1,0,0,0,,2,,1,,3,,3,,6
2013,,.2482602373,3467,1,1,1,1,,,,,0,0,,,0,,,1,7,2,4,5,0,,,,,0,2,1,0,0,0,,,,,,,,,,
2013,,1.022301823,3467,0,0,0,1,,,,,0,0,,,0,,,2,7,2,5,2,0,,,,,0,9,1,0,0,0,,,,,,,,,,
2013,.412547152,.4555559906,3467,0,0,1,0,,,,,0,0,,,0,,,1,6,1,5,6,0,,,,,0,6,4,0,0,0,,,,,,,,,,
2013,1.613508564,1.781719953,-2,0,1,0,1,,,,,0,0,,,0,,,2,6,2,-2,4,0,,,,,0,5,1,0,0,0,,,,,,,,,,
2013,1.549566101,1.711111365,3467,0,0,0,1,,,,,0,0,,,0,,,1,4,4,5,2,0,,,,,0,3,1,0,0,0,,,,,,,,,,
2013,.7360589272,.8127944942,3467,1,0,1,0,,,,,1,0,,,0,,,2,4,4,4,5,0,0,,,1,0,6,4,1,0,1,,,-1,,2,,3,,6,
2013,,1.313232629,68100,0,1,1,0,,,,,0,0,,,0,,,2,7,2,6,4,0,,,,,0,3,1,0,0,0,,,,,,,,,,
2013,.8850615597,.9773309393,33,0,0,1,0,,,,,0,0,,,0,,,2,5,4,3,6,0,0,,,1,0,9,1,1,1,0,5,,3,,1,,3,,7,
2013,.3189994622,.3522557732,3467,1,0,1,0,,,,,0,0,,,0,,,1,4,3,5,3,0,0,,,1,0,5,4,1,0,1,,,2,,3,,3,,6,
2013,,.2482602373,68100,0,0,1,0,,,,,0,0,,,0,,,1,7,2,6,3,0,,,,,0,2,4,0,0,0,,,,,,,,,,
2013,,.2482602373,68100,1,-1,1,1,,,,,0,0,,,0,,,1,7,2,7,6,0,,,,,0,2,1,0,0,0,,,,,,,,,,
2013,.4666138315,.5152592261,-2,1,0,1,0,,,,,0,0,,,0,,,2,6,2,-2,4,1,,0,1,,0,2,4,0,0,0,,0,,2,,3,,2,,7
2013,1.215485939,1.3422027,3467,0,-1,1,-1,,,,,0,0,,,1,40000,3,1,5,3,5,3,1,,-1,1,,0,4,1,0,0,0,,2,,1,,3,,3,,6
2013,,1.483504129,68100,1,1,1,0,,,,,0,0,,,0,,,1,7,1,6,6,1,,0,1,,0,5,2,0,0,0,,5,,3,,3,,3,,6
2013,.532923407,.5884817031,33,0,0,0,0,,,,,0,0,,,0,,,2,4,3,1,4,0,,,,,0,2,1,0,0,0,,,,,,,,,,
2013,,.8436492379,68100,0,0,1,0,,,,,0,0,,,0,,,2,7,2,6,8,0,,,,,0,1,1,0,0,0,,,,,,,,,,
2013,.1735163068,.1916057174,3467,0,-1,0,0,,,,,0,0,,,0,,,2,6,1,5,3,0,,,,,0,5,2,0,0,0,,,,,,,,,,
2013,,.1158782077,-2,0,1,1,0,,,,,0,0,,,0,,,1,7,3,-2,3,0,,,,,0,5,1,0,0,0,,,,,,,,,,
2013,,.2365137105,-2,0,0,1,0,,,,,0,0,,,0,,,2,7,2,-2,6,0,,,,,0,6,1,0,0,0,,,,,,,,,,
2013,.8411568501,.9288490788,3467,0,0,0,0,,,,,0,0,,,0,,,2,4,3,5,5,0,,,,,0,3,1,0,0,0,,,,,,,,,,
2013,,.716759758,-2,0,0,1,0,,,,,0,0,,,0,,,2,7,2,-2,5,0,,,,,0,9,1,0,0,0,,,,,,,,,,
2013,,1.480102226,3467,0,-1,1,0,,,,,0,0,,,0,,,1,7,3,5,3,0,,,,,0,8,1,0,0,0,,,,,,,,,,
2013,.9453156838,1.043866672,33,0,-1,1,0,,,,,0,0,,,0,,,2,6,2,1,5,0,,,,,0,8,1,0,0,0,,,,,,,,,,
2013,1.495265331,1.651149635,68100,0,0,0,1,,,,,0,0,,,1,200,4,1,2,6,7,3,0,,,,,0,6,2,0,0,0,,,,,,,,,,
2013,.7639818837,.8436284729,68100,0,0,1,1,,,,,1,0,,,0,,,2,3,2,6,5,0,,,,,0,6,1,0,0,0,,,,,,,,,,
2013,1.825068031,2.015334904,3467,0,0,0,0,,,,,0,0,,,0,,,2,3,5,4,4,0,,,,,0,5,1,0,0,0,,,,,,,,,,
2013,.778572782,.8597405006,-2,1,0,1,0,,,,,0,0,,,0,,,1,6,1,-2,6,0,,,,,0,5,2,0,0,0,,,,,,,,,,
2013,.532923407,.5884817031,33,1,1,0,0,,,,,0,0,,,0,,,2,4,5,1,3,0,,,,,0,2,2,0,0,0,,,,,,,,,,
2013,,.1083379966,3467,0,-2,0,1,,,,,0,0,,,0,,,2,7,1,4,5,0,,,,,0,5,1,0,0,0,,,,,,,,,,
2013,,1.482524272,-2,0,1,0,0,,,,,0,0,,,0,,,2,7,2,-2,3,0,,,,,0,4,1,0,0,0,,,,,,,,,,
2013,.6018806113,.6646278293,68100,0,1,1,0,,,,,0,0,,,0,,,1,4,2,6,5,0,,,,,0,3,1,0,0,0,,,,,,,,,,
2013,,.1083379966,33,0,0,0,0,,,,,0,0,,,0,,,2,7,1,1,3,0,,,,,0,5,1,0,0,0,,,,,,,,,,
2013,1.210509961,1.336707966,3467,1,0,1,0,,,,,0,0,,,0,,,2,4,2,4,3,0,0,,,1,0,3,2,1,1,0,3,,2,,3,,3,,5,
2013,,.3410069047,33,0,0,0,1,,,,,0,0,,,0,,,2,7,3,3,5,0,,,,,0,2,1,0,0,0,,,,,,,,,,
2013,1.169531694,1.291457635,33,0,0,0,1,,,,,0,0,,,0,,,1,6,1,1,6,0,,,,,0,4,1,0,0,0,,,,,,,,,,
2013,1.036005629,1.14401122,3467,0,1,1,0,,,,,0,1,2,3,0,,,2,4,4,4,3,1,,0,3,,0,6,1,0,0,0,,0,,1,,3,,3,,7
2013,.588360132,.6496978139,3467,0,1,0,1,,,,,0,0,,,0,,,2,6,4,4,2,0,,,,,0,1,1,0,0,0,,,,,,,,,,
2013,.2924712512,.3229619449,33,0,1,1,1,,,,,1,0,,,0,,,2,5,3,3,2,0,,,,,0,5,2,0,0,0,,,,,,,,,,
2013,,.2702913621,3467,0,0,1,1,,,,,0,0,,,0,,,1,7,1,5,3,0,,,,,0,6,1,0,0,0,,,,,,,,,,
2013,,.716759758,33,0,1,0,0,,,,,0,0,,,0,,,2,7,2,2,4,0,,,,,0,9,4,0,0,0,,,,,,,,,,
2013,,1.262908283,3467,1,1,0,0,,,,,0,0,,,0,,,2,7,3,5,5,0,,,,,0,4,1,0,0,0,,,,,,,,,,
2013,,.1158782077,3467,0,0,0,1,,,,,0,0,,,0,,,1,7,2,4,8,0,,,,,0,5,1,0,0,0,,,,,,,,,,
2013,,1.050905297,33,0,1,0,0,,,,,0,0,,,0,,,2,7,1,1,4,0,,,,,0,10,1,0,0,0,,,,,,,,,,
2013,.1735163068,.1916057174,-2,0,0,1,0,,,,,0,0,,,0,,,2,6,7,-1,4,0,,,,,0,5,1,0,0,0,,,,,,,,,,
2013,1.287305484,1.421509571,33,0,1,0,0,,,,,0,0,,,0,,,2,6,1,2,4,0,,,,,0,4,1,0,0,0,,,,,,,,,,
2013,,.6103885499,3467,0,1,0,0,,,,,1,0,,,0,,,2,7,2,4,5,0,,,,,0,9,1,0,0,0,,,,,,,,,,
2013,,.6103885499,-2,0,1,1,0,,,,,0,0,,,0,,,2,7,2,-1,6,0,,,,,0,9,1,0,0,0,,,,,,,,,,
2013,,.6103885499,33,0,-1,0,1,,,,,0,0,,,0,,,2,7,1,2,4,0,,,,,0,9,4,0,0,0,,,,,,,,,,
2013,.7034123538,.7767444524,33,0,-1,1,0,,,,,0,0,,,0,,,1,6,1,2,4,0,0,,,2,0,9,1,1,0,0,0,,1,,-1,,3,,-1,
2013,.9556132626,1.055237794,3467,0,0,0,0,,,,,0,0,,,0,,,1,4,2,5,3,0,,,,,0,9,4,0,0,0,,,,,,,,,,
2013,1.713698064,1.892354402,68100,1,1,0,1,,,,,0,0,,,0,,,2,5,4,7,6,0,,,,,0,3,4,0,0,0,,,,,,,,,,
2013,,.3410069047,3467,0,-1,0,0,,,,,0,0,,,0,,,2,7,2,5,6,0,,,,,0,2,1,0,0,0,,,,,,,,,,
2013,,.1158782077,3467,0,1,1,0,,,,,0,0,,,0,,,1,7,1,4,6,0,,,,,0,5,1,0,0,0,,,,,,,,,,
2013,.4707980577,.519879666,3467,1,0,1,0,,,,,0,0,,,0,,,1,6,2,4,2,0,1,,,1,0,10,1,1,0,1,,,2,,2,,3,,5,
2013,1.205567658,1.331250418,68100,0,-1,1,0,,,,,0,0,,,0,,,1,6,2,6,3,0,,,,,0,3,1,0,0,0,,,,,,,,,,
2013,.4222793956,.4663028395,33,0,0,0,0,,,,,0,0,,,0,,,2,3,3,2,3,0,,,,,0,5,1,0,0,0,,,,,,,,,,
2013,.7416128854,.8189274633,3467,0,0,1,1,,,,,0,0,,,0,,,1,4,7,5,6,0,,,,,0,8,1,0,0,0,,,,,,,,,,
2013,,.3410069047,-2,0,-1,-1,0,,,,,0,0,,,-1,-3,,2,7,1,-1,2,0,,,,,0,2,4,0,0,0,,,,,,,,,,
2013,1.193675437,1.31811841,68100,0,1,0,0,,,,,0,0,,,0,,,1,2,6,6,5,0,,,,,0,10,4,0,0,0,,,,,,,,,,
2013,.1645201256,.181671667,3467,1,1,1,0,,,,,0,1,1,9,0,,,1,6,2,4,4,0,0,,,1,0,5,4,1,1,0,,,3,,3,,1,,6,
2013,.5372447805,.5932535882,3467,0,0,1,1,,,,,-1,0,,,0,,,2,5,5,4,4,0,,,,,0,2,1,0,0,0,,,,,,,,,,
2013,.3280512086,.3622511817,-2,0,1,1,1,,,,,0,0,,,0,,,1,5,2,-2,5,0,,,,,0,5,1,0,0,0,,,,,,,,,,
2013,1.326599901,1.464900507,68100,0,0,1,0,,,,,0,0,,,0,,,1,5,3,7,4,0,,,,,0,3,1,0,0,0,,,,,,,,,,
2013,.6425033305,.7094855455,33,0,1,0,0,,,,,0,0,,,0,,,2,6,2,1,4,0,,,,,0,9,2,0,0,0,,,,,,,,,,
2013,,.2365137105,3467,1,1,1,0,,,,,0,0,,,0,,,2,7,1,5,3,0,0,,,1,0,6,1,1,1,0,,,2,,2,,3,,6,
2013,.827780695,.9140784337,68100,1,1,1,0,,,,,1,0,,,0,,,1,5,1,8,6,0,0,,,6,0,3,4,1,0,0,,,2,,2,,3,,7,
2013,,1.561055996,33,0,-1,1,-1,,,,,0,0,,,0,,,2,7,3,2,2,0,,,,,0,4,1,0,0,0,,,,,,,,,,
2013,1.426875318,1.57562983,68100,0,1,1,1,,,,,0,0,,,0,,,1,3,2,6,3,0,,,,,0,9,1,0,0,0,,,,,,,,,,
2013,1.169016151,1.290888346,-2,0,0,1,0,,,,,0,0,,,0,,,1,6,1,-2,5,0,,,,,0,2,1,0,0,0,,,,,,,,,,
2013,1.426875318,1.57562983,3467,0,0,1,0,,,,,1,0,,,0,,,1,3,7,4,4,0,,,,,0,9,1,0,0,0,,,,,,,,,,
2013,.6425033305,.7094855455,33,0,0,1,0,,,,,0,0,,,0,,,2,6,2,2,3,0,,,,,0,9,4,0,0,0,,,,,,,,,,
2013,1.326599901,1.464900507,33,0,0,1,1,,,,,0,1,2,2,0,,,1,5,1,1,4,0,,,,,0,3,-2,0,0,0,,,,,,,,,,
2013,,.3410069047,68100,0,1,0,0,,,,,0,0,,,0,,,2,7,2,7,6,0,,,,,0,2,1,0,0,0,,,,,,,,,,
2013,1.602994688,1.770109985,-2,0,-1,1,0,,,,,0,0,,,0,,,2,6,2,-2,4,0,,,,,0,5,1,0,0,0,,,,,,,,,,
2013,.8850615597,.9773309393,3467,0,-1,1,0,,,,,0,0,,,0,,,2,5,5,5,4,0,,,,,0,9,4,0,0,0,,,,,,,,,,
2013,,.6103885499,3467,0,0,1,1,,,,,0,0,,,0,,,2,7,1,4,6,0,,,,,0,9,1,0,0,0,,,,,,,,,,
2013,.532923407,.5884817031,3467,0,0,0,0,,,,,0,0,,,0,,,2,4,4,5,4,0,,,,,0,2,1,0,0,0,,,,,,,,,,
2013,.1735163068,.1916057174,68100,1,0,1,0,,,,,0,0,,,0,,,2,6,2,7,6,1,,0,1,,0,5,1,0,0,0,,0,,2,,3,,3,,7
2013,.532923407,.5884817031,68100,1,1,1,0,,,,,0,0,,,0,,,2,4,4,7,5,1,,0,1,,0,2,1,0,0,0,,0,,1,,3,,3,,7
2013,.9310236878,1.028084708,68100,-1,0,1,1,,,,,0,0,,,0,,,1,6,1,7,3,1,,0,1,,0,8,1,0,0,0,,0,,1,,3,,3,,6
2013,.9350807321,1.032564707,33,0,1,0,0,,,,,-1,0,,,0,,,2,5,5,2,3,0,,,,,0,4,2,0,0,0,,,,,,,,,,
2013,.1735163068,.1916057174,-2,0,0,-1,1,,,,,0,0,,,0,,,2,6,2,-2,3,0,,,,,0,5,1,0,0,0,,,,,,,,,,
2013,,.1083379966,33,1,1,1,0,,,,,0,0,,,0,,,2,7,1,2,3,0,,,,,0,5,4,0,0,0,,,,,,,,,,
2013,1.713698064,1.892354402,-2,0,0,1,0,,,,,1,0,,,1,-1,1,2,5,1,-1,4,0,,,,,0,3,-2,0,0,0,,,,,,,,,,
2013,,.2702913621,-2,0,0,0,0,,,,,0,0,,,0,,,1,7,2,-2,3,0,,,,,0,6,1,0,0,0,,,,,,,,,,
2013,1.620686634,1.789646351,33,0,-1,1,0,,,,,0,0,,,0,,,2,6,2,3,3,0,,,,,0,4,2,0,0,0,,,,,,,,,,
2013,.3877780156,.4282046239,68100,0,0,0,0,,,,,0,0,,,0,,,1,6,2,7,6,0,,,,,0,2,1,0,0,0,,,,,,,,,,
2013,,.1083379966,33,0,0,0,0,,,,,0,0,,,0,,,2,7,1,2,3,0,,,,,0,5,1,0,0,0,,,,,,,,,,
2013,.4017340063,.4436155536,33,0,0,1,0,,,,,0,0,,,0,,,1,5,4,2,2,0,,,,,0,2,2,0,0,0,,,,,,,,,,
2013,.4015951072,.4434621739,3467,0,0,0,0,,,,,0,0,,,0,,,2,6,2,5,5,1,,0,1,,0,6,1,0,0,0,,0,,1,,3,,3,,6
2013,.6425033305,.7094855455,33,1,0,0,1,,,,,0,0,,,0,,,2,6,2,1,9,0,,,,,0,9,1,0,0,0,,,,,,,,,,
2013,,1.003214896,33,0,-1,0,0,,,,,0,0,,,0,,,1,7,2,2,3,0,,,,,0,4,-2,0,0,0,,,,,,,,,,
2013,.8263580073,.9125074281,33,1,0,0,1,,,,,0,0,,,0,,,1,5,2,3,3,0,,,,,0,9,4,0,0,0,,,,,,,,,,
2013,.3896298364,.4302495005,3467,1,1,1,0,,,,,0,0,,,0,,,1,3,5,5,5,0,0,,,1,0,8,1,1,0,1,,,1,,3,,3,,6,
2013,1.067943193,1.179278337,68100,1,1,1,0,,,,,1,0,,,0,,,1,3,2,9,6,0,0,,,1,0,6,4,1,0,1,,,3,,-1,,3,,6,
2013,,.1158782077,3467,1,0,1,0,,,,,0,0,,,0,,,1,7,2,4,3,0,,,,,0,5,1,0,0,0,,,,,,,,,,
2013,,.3410069047,33,0,-1,0,0,,,,,0,0,,,0,,,2,7,1,3,3,0,,,,,0,2,1,0,0,0,,,,,,,,,,
2013,1.820084013,2.009831293,3467,1,1,0,0,,,,,0,0,,,0,,,2,4,1,5,4,0,,,,,0,4,2,0,0,0,,,,,,,,,,
2013,.4015951072,.4434621739,33,0,1,1,0,,,,,0,0,,,0,,,2,6,1,2,2,0,,,,,0,6,1,0,0,0,,,,,,,,,,
2013,.5372447805,.5932535882,-2,0,-1,0,1,,,,,0,0,,,0,,,2,5,4,-2,3,0,,,,,0,2,-2,0,0,0,,,,,,,,,,
2013,,1.849878952,-2,0,-1,1,0,,,,,0,0,,,0,,,1,7,1,-1,5,0,,,,,0,3,1,0,0,0,,,,,,,,,,
2013,.4918739555,.5431527668,-2,0,0,0,0,,,,,1,0,,,0,,,2,2,10,-1,3,0,,,,,0,2,-2,0,0,0,,,,,,,,,,
2013,1.342302726,1.482240382,3467,1,0,1,1,,,,,1,0,,,0,,,1,6,2,4,4,0,,,,,0,4,1,0,0,0,,,,,,,,,,
2013,,.7588824618,33,1,1,0,0,,,,,0,0,,,0,,,2,7,1,2,5,0,,,,,0,3,1,0,0,0,,,,,,,,,,
2013,.9896542883,1.092827662,68100,0,0,1,0,,,,,0,0,,,0,,,1,4,4,7,5,0,,,,,0,7,1,0,0,0,,,,,,,,,,
2013,.3280512086,.3622511817,3467,0,0,0,1,,,,,0,0,,,0,,,1,5,2,5,2,0,,,,,0,5,1,0,0,0,,,,,,,,,,
2013,,.1083379966,-2,0,0,1,0,,,,,0,0,,,0,,,2,7,2,-2,6,0,,,,,0,5,1,0,0,0,,,,,,,,,,
2013,.7034123538,.7767444524,-2,1,1,1,0,,,,,1,0,,,0,,,1,6,2,-2,6,0,,,,,0,9,1,0,0,0,,,,,,,,,,
2013,.1645201256,.181671667,68100,1,0,0,0,,,,,0,0,,,0,,,1,6,4,6,4,0,,,,,0,5,1,0,0,0,,,,,,,,,,
2013,2.186350211,2.41428145,68100,1,1,1,0,,,,,1,0,,,1,12500,4,1,3,3,8,4,0,1,,,1,0,9,1,1,0,1,0,,3,,1,,2,,-1,
2013,1.163607403,1.284915725,68100,1,0,0,0,,,,,0,0,,,0,,,2,4,3,6,6,0,0,,,2,0,9,1,1,1,0,0,,1,,3,,3,,7,
2013,,.3410069047,3467,0,1,1,0,,,,,0,0,,,0,,,2,7,1,4,3,1,,0,1,,0,2,1,0,0,0,,0,,2,,3,,3,,6
2013,,.3410069047,33,0,1,1,1,,,,,0,0,,,0,,,2,7,1,1,5,0,,,,,0,2,1,0,0,0,,,,,,,,,,
2013,.7034123538,.7767444524,33,0,0,0,1,,,,,0,0,,,0,,,1,6,3,1,3,0,,,,,0,9,1,0,0,0,,,,,,,,,,
2013,1.259518119,1.39082532,-2,1,1,0,0,,,,,0,0,,,0,,,1,3,5,-1,3,0,,,,,0,4,2,0,0,0,,,,,,,,,,
2013,.8797392608,.9714537805,68100,0,0,1,0,,,,,0,0,,,0,,,1,3,4,7,2,0,,,,,0,4,-2,0,0,0,,,,,,,,,,
2013,.7034123538,.7767444524,3467,0,-1,1,0,,,,,0,0,,,0,,,1,6,2,5,6,1,,1,1,,0,9,1,0,0,0,,0,,1,,3,,3,,4
2013,1.411341255,1.558476311,68100,0,1,0,0,,,,,0,0,,,0,,,2,2,6,6,3,0,,,,,0,6,1,0,0,0,,,,,,,,,,
2013,,.2482602373,68100,0,1,0,0,,,,,0,0,,,0,,,1,7,25,6,4,0,,,,,0,2,1,0,0,0,,,,,,,,,,
2013,,.2365137105,68100,0,0,1,0,,,,,0,0,,,0,,,2,7,1,7,6,0,,,,,0,6,1,0,0,0,,,,,,,,,,
2013,,.3410069047,3467,1,1,1,0,,,,,0,0,,,0,,,2,7,2,5,6,0,,,,,0,2,1,0,0,0,,,,,,,,,,
2013,,.6713493898,-2,-2,-2,-2,0,,,,,-2,0,,,0,,,1,7,1,-2,3,0,0,,,10,0,9,1,1,0,0,,,3,,2,,3,,7,
2013,,.2702913621,-2,0,1,0,0,,,,,0,0,,,0,,,1,7,1,-2,6,0,,,,,0,6,1,0,0,0,,,,,,,,,,
2013,,.6713493898,68100,1,0,1,0,,,,,0,1,1,9,1,50000,4,1,7,2,8,6,1,,0,3,,0,9,1,0,0,0,,0,,1,,3,,3,,3
2013,.7807182693,.8621096591,-2,0,0,0,1,,,,,1,0,,,0,,,1,2,6,-2,3,0,,,,,0,2,-2,0,0,0,,,,,,,,,,
2013,,.1158782077,3467,0,1,1,1,,,,,0,0,,,0,,,1,7,2,4,5,0,,,,,0,5,1,0,0,0,,,,,,,,,,
2013,,.3410069047,33,0,0,0,0,,,,,0,0,,,0,,,2,7,1,2,3,0,,,,,0,2,1,0,0,0,,,,,,,,,,
2013,,2.080792456,33,0,-1,1,0,,,,,0,0,,,0,,,2,7,2,3,4,0,,,,,0,4,2,0,0,0,,,,,,,,,,
2013,1.679393402,1.854473413,33,1,-1,1,0,,,,,1,0,,,0,,,1,4,1,1,3,0,0,,,3,0,2,4,1,1,0,,,1,,3,,3,,7,
2013,,.1083379966,68100,0,-1,1,0,,,,,0,0,,,1,-1,1,2,7,2,7,4,0,,,,,0,5,1,0,0,0,,,,,,,,,,
2013,.1735163068,.1916057174,-2,0,-1,0,1,,,,,0,0,,,0,,,2,6,2,-1,6,0,,,,,0,5,1,0,0,0,,,,,,,,,,
2013,1.693015572,1.869515721,68100,0,0,1,0,,,,,0,0,,,0,,,2,6,3,8,4,1,0,0,1,1,0,4,1,1,0,1,0,0,2,1,2,3,3,3,4,3
2013,.3280512086,.3622511817,33,1,0,1,0,,,,,0,0,,,0,,,1,5,4,3,6,0,,,,,0,5,2,0,0,0,,,,,,,,,,
2013,1.258234022,1.389407353,3467,0,1,0,0,,,,,0,0,,,0,,,2,3,4,5,5,0,,,,,0,10,1,0,0,0,,,,,,,,,,
2013,1.402002016,1.548163439,68100,0,-1,1,0,,,,,0,1,2,5,0,,,1,5,2,9,4,0,0,,,4,0,3,1,1,0,1,,,2,,2,,1,,6,
2013,,.3410069047,68100,0,1,1,0,,,,,0,0,,,1,5000,3,2,7,2,7,6,0,,,,,0,2,1,0,0,0,,,,,,,,,,
2013,,.2365137105,33,0,1,0,-1,,,,,0,0,,,0,,,2,7,1,2,6,0,,,,,0,6,1,0,0,0,,,,,,,,,,
2013,,.1158782077,3467,0,1,0,0,,,,,0,0,,,0,,,1,7,2,4,6,0,,,,,0,5,1,0,0,0,,,,,,,,,,
2013,,.6713493898,68100,0,-1,1,0,,,,,0,0,,,0,,,1,7,1,6,4,0,,,,,0,9,1,0,0,0,,,,,,,,,,
2013,.4666138315,.5152592261,33,0,0,0,0,,,,,0,0,,,1,20000,4,2,6,4,2,6,0,,,,,0,2,4,0,0,0,,,,,,,,,,
2013,,1.600594227,-2,0,0,0,0,,,,,0,0,,,0,,,2,7,1,-2,3,0,,,,,0,5,-2,0,0,0,,,,,,,,,,
2013,,1.262908283,-2,1,-1,1,0,,,,,0,0,,,0,,,2,7,2,-1,4,0,,,,,0,4,1,0,0,0,,,,,,,,,,
2013,.6938609391,.7661972842,-2,0,0,1,1,,,,,-1,0,,,0,,,2,4,2,-2,4,1,,0,1,,0,8,1,0,0,0,,0,,2,,3,,3,,7
2013,.1645201256,.181671667,68100,0,0,0,0,,,,,0,0,,,0,,,1,6,2,6,6,0,,,,,0,5,1,0,0,0,,,,,,,,,,
2013,.3189994622,.3522557732,33,0,0,1,0,,,,,1,0,,,0,,,1,4,2,2,4,0,,,,,0,5,2,0,0,0,,,,,,,,,,
2013,,.1158782077,33,0,-1,0,-2,,,,,0,0,,,0,,,1,7,1,3,4,0,,,,,0,5,1,0,0,0,,,,,,,,,,
2013,.8263580073,.9125074281,-2,0,0,1,0,,,,,1,0,,,1,150000,4,1,5,2,-2,3,1,,0,1,,0,9,4,0,0,0,,0,,2,,3,,3,,6
2013,,.2365137105,-2,0,0,0,0,,,,,0,0,,,0,,,2,7,-2,-2,6,0,,,,,0,6,1,0,0,0,,,,,,,,,,
2013,,1.313232629,33,0,0,0,0,,,,,0,0,,,0,,,2,7,1,3,5,0,,,,,0,3,1,0,0,0,,,,,,,,,,
2013,,1.33990326,-2,0,0,1,0,,,,,0,0,,,0,,,2,7,2,-1,4,0,,,,,0,4,1,0,0,0,,,,,,,,,,
2013,.5372447805,.5932535882,33,0,0,1,1,,,,,1,0,,,0,,,2,5,2,3,4,0,,,,,0,2,2,0,0,0,,,,,,,,,,
2013,.4118375539,.4547724156,3467,0,0,0,0,,,,,0,0,,,0,,,1,2,4,4,2,0,,,,,0,5,1,0,0,0,,,,,,,,,,
2013,,.2482602373,33,1,0,1,0,,,,,0,1,1,3,0,,,1,7,2,2,4,0,0,,,1,0,2,1,1,1,0,,,1,,3,,3,,6,
2013,,.1083379966,3467,1,1,0,0,,,,,0,0,,,1,-2,2,2,7,4,4,6,0,,,,,0,5,1,0,0,0,,,,,,,,,,
2013,,.1083379966,3467,0,-1,0,0,,,,,0,0,,,1,-1,1,2,7,3,4,2,0,,,,,0,5,1,0,0,0,,,,,,,,,,
2013,.3877780156,.4282046239,68100,1,1,0,0,,,,,0,0,,,0,,,1,6,2,6,3,0,,,,,0,2,4,0,0,0,,,,,,,,,,
